date,day_index,internal_model_id,external_model_id,model_name
2025-08-23,234,1,R02,夏季工作日型白天高平台型
2025-08-24,235,1,R02,夏季工作日型白天高平台型
2025-08-25,236,1,R02,夏季工作日型白天高平台型
2025-08-26,237,1,R02,夏季工作日型白天高平台型
2025-08-27,238,1,R02,夏季工作日型白天高平台型
2025-08-28,239,1,R02,夏季工作日型白天高平台型
2025-08-29,240,1,R02,夏季工作日型白天高平台型
2025-08-30,241,1,R02,夏季工作日型白天高平台型
2025-08-31,242,1,R02,夏季工作日型白天高平台型
2025-09-01,243,1,R02,夏季工作日型白天高平台型
2025-09-02,244,1,R02,夏季工作日型白天高平台型
2025-09-03,245,1,R02,夏季工作日型白天高平台型
2025-09-04,246,1,R02,夏季工作日型白天高平台型
2025-09-05,247,1,R02,夏季工作日型白天高平台型
2025-09-06,248,1,R02,夏季工作日型白天高平台型
2025-09-07,249,1,R02,夏季工作日型白天高平台型
2025-09-08,250,1,R02,夏季工作日型白天高平台型
2025-09-09,251,1,R02,夏季工作日型白天高平台型
2025-09-10,252,0,R01,全年工作日型早晚双峰型
2025-09-11,253,1,R02,夏季工作日型白天高平台型
2025-09-12,254,1,R02,夏季工作日型白天高平台型
2025-09-13,255,0,R01,全年工作日型早晚双峰型
2025-09-14,256,1,R02,夏季工作日型白天高平台型
2025-09-15,257,1,R02,夏季工作日型白天高平台型
2025-09-16,258,1,R02,夏季工作日型白天高平台型
2025-09-17,259,1,R02,夏季工作日型白天高平台型
2025-09-18,260,1,R02,夏季工作日型白天高平台型
2025-09-19,261,1,R02,夏季工作日型白天高平台型
2025-09-20,262,0,R01,全年工作日型早晚双峰型
2025-09-21,263,0,R01,全年工作日型早晚双峰型
2025-09-22,264,0,R01,全年工作日型早晚双峰型
2025-09-23,265,0,R01,全年工作日型早晚双峰型
2025-09-24,266,0,R01,全年工作日型早晚双峰型
2025-09-25,267,0,R01,全年工作日型早晚双峰型
2025-09-26,268,0,R01,全年工作日型早晚双峰型
2025-09-27,269,0,R01,全年工作日型早晚双峰型
2025-09-28,270,0,R01,全年工作日型早晚双峰型
2025-09-29,271,0,R01,全年工作日型早晚双峰型
2025-09-30,272,0,R01,全年工作日型早晚双峰型
2025-10-01,273,0,R01,全年工作日型早晚双峰型
2025-10-02,274,0,R01,全年工作日型早晚双峰型
2025-10-03,275,0,R01,全年工作日型早晚双峰型
2025-10-04,276,0,R01,全年工作日型早晚双峰型
2025-10-05,277,1,R02,夏季工作日型白天高平台型
2025-10-06,278,1,R02,夏季工作日型白天高平台型
2025-10-07,279,1,R02,夏季工作日型白天高平台型
2025-10-08,280,1,R02,夏季工作日型白天高平台型
2025-10-09,281,1,R02,夏季工作日型白天高平台型
2025-10-10,282,1,R02,夏季工作日型白天高平台型
2025-10-11,283,0,R01,全年工作日型早晚双峰型
2025-10-12,284,0,R01,全年工作日型早晚双峰型
2025-10-13,285,0,R01,全年工作日型早晚双峰型
2025-10-14,286,0,R01,全年工作日型早晚双峰型
2025-10-15,287,0,R01,全年工作日型早晚双峰型
2025-10-16,288,0,R01,全年工作日型早晚双峰型
2025-10-17,289,0,R01,全年工作日型早晚双峰型
2025-10-18,290,0,R01,全年工作日型早晚双峰型
2025-10-19,291,0,R01,全年工作日型早晚双峰型
2025-10-20,292,0,R01,全年工作日型早晚双峰型
2025-10-21,293,0,R01,全年工作日型早晚双峰型
2025-10-22,294,0,R01,全年工作日型早晚双峰型
2025-10-23,295,0,R01,全年工作日型早晚双峰型
2025-10-24,296,0,R01,全年工作日型早晚双峰型
2025-10-25,297,0,R01,全年工作日型早晚双峰型
2025-10-26,298,0,R01,全年工作日型早晚双峰型
2025-10-27,299,0,R01,全年工作日型早晚双峰型
2025-10-28,300,0,R01,全年工作日型早晚双峰型
2025-10-29,301,0,R01,全年工作日型早晚双峰型
2025-10-30,302,0,R01,全年工作日型早晚双峰型
2025-10-31,303,0,R01,全年工作日型早晚双峰型
2025-11-01,304,0,R01,全年工作日型早晚双峰型
2025-11-02,305,0,R01,全年工作日型早晚双峰型
2025-11-03,306,0,R01,全年工作日型早晚双峰型
2025-11-04,307,0,R01,全年工作日型早晚双峰型
2025-11-05,308,0,R01,全年工作日型早晚双峰型
2025-11-06,309,0,R01,全年工作日型早晚双峰型
2025-11-07,310,0,R01,全年工作日型早晚双峰型
2025-11-08,311,0,R01,全年工作日型早晚双峰型
2025-11-09,312,0,R01,全年工作日型早晚双峰型
2025-11-10,313,0,R01,全年工作日型早晚双峰型
2025-11-11,314,0,R01,全年工作日型早晚双峰型
2025-11-12,315,0,R01,全年工作日型早晚双峰型
2025-11-13,316,0,R01,全年工作日型早晚双峰型
2025-11-14,317,0,R01,全年工作日型早晚双峰型
2025-11-15,318,0,R01,全年工作日型早晚双峰型
2025-11-16,319,0,R01,全年工作日型早晚双峰型
2025-11-17,320,0,R01,全年工作日型早晚双峰型
2025-11-18,321,0,R01,全年工作日型早晚双峰型
2025-11-19,322,0,R01,全年工作日型早晚双峰型
2025-11-20,323,0,R01,全年工作日型早晚双峰型
2025-11-21,324,0,R01,全年工作日型早晚双峰型
2025-11-22,325,0,R01,全年工作日型早晚双峰型
2025-11-23,326,0,R01,全年工作日型早晚双峰型
2025-11-24,327,0,R01,全年工作日型早晚双峰型
2025-11-25,328,0,R01,全年工作日型早晚双峰型
2025-11-26,329,0,R01,全年工作日型早晚双峰型
2025-11-27,330,0,R01,全年工作日型早晚双峰型
2025-11-28,331,0,R01,全年工作日型早晚双峰型
2025-11-29,332,0,R01,全年工作日型早晚双峰型
2025-11-30,333,0,R01,全年工作日型早晚双峰型
2025-12-01,334,0,R01,全年工作日型早晚双峰型
2025-12-02,335,0,R01,全年工作日型早晚双峰型
2025-12-03,336,0,R01,全年工作日型早晚双峰型
2025-12-04,337,0,R01,全年工作日型早晚双峰型
2025-12-05,338,0,R01,全年工作日型早晚双峰型
2025-12-06,339,0,R01,全年工作日型早晚双峰型
2025-12-07,340,0,R01,全年工作日型早晚双峰型
2025-12-08,341,0,R01,全年工作日型早晚双峰型
2025-12-09,342,0,R01,全年工作日型早晚双峰型
2025-12-10,343,0,R01,全年工作日型早晚双峰型
2025-12-11,344,0,R01,全年工作日型早晚双峰型
2025-12-12,345,0,R01,全年工作日型早晚双峰型
2025-12-13,346,0,R01,全年工作日型早晚双峰型
2025-12-14,347,0,R01,全年工作日型早晚双峰型
2025-12-15,348,0,R01,全年工作日型早晚双峰型
2025-12-16,349,0,R01,全年工作日型早晚双峰型
2025-12-17,350,0,R01,全年工作日型早晚双峰型
2025-12-18,351,0,R01,全年工作日型早晚双峰型
2025-12-19,352,0,R01,全年工作日型早晚双峰型
2025-12-20,353,0,R01,全年工作日型早晚双峰型
2025-12-21,354,0,R01,全年工作日型早晚双峰型
2025-12-22,355,0,R01,全年工作日型早晚双峰型
2025-12-23,356,0,R01,全年工作日型早晚双峰型
2025-12-24,357,0,R01,全年工作日型早晚双峰型
2025-12-25,358,0,R01,全年工作日型早晚双峰型
2025-12-26,359,0,R01,全年工作日型早晚双峰型
2025-12-27,360,0,R01,全年工作日型早晚双峰型
2025-12-28,361,0,R01,全年工作日型早晚双峰型
2025-12-29,362,0,R01,全年工作日型早晚双峰型
2025-12-30,363,0,R01,全年工作日型早晚双峰型
2025-12-31,364,0,R01,全年工作日型早晚双峰型
